Name,Carnegie Classification,State,Latest Year,Total Enrollment (FTE),Total Building Square Footage (GSF),Carbon Neutral,Fiscal Year,Source,Value,Unit
Clark University,Doctorate-granting Universities,MA,2020,3250.0,1722045.0,0.0,2018,Total Purchased Electricity Consumption,6617866.0,kWh
Clark University,Doctorate-granting Universities,MA,2020,3250.0,1722045.0,0.0,2018,Solar Retained,-139000.0,kWh
Clark University,Doctorate-granting Universities,MA,2020,3250.0,1722045.0,0.0,2018,Solar Verification,3.0,
Clark University,Doctorate-granting Universities,MA,2020,3250.0,1722045.0,0.0,2019,Total Purchased Electricity Consumption,4007801.0,kWh
Clark University,Doctorate-granting Universities,MA,2020,3250.0,1722045.0,0.0,2019,Solar Retained,-135000.0,kWh
Clark University,Doctorate-granting Universities,MA,2020,3250.0,1722045.0,0.0,2019,Solar Verification,3.0,
Clark University,Doctorate-granting Universities,MA,2020,3250.0,1722045.0,0.0,2020,Total Purchased Electricity Consumption,3216654.0,kWh
Clark University,Doctorate-granting Universities,MA,2020,3250.0,1722045.0,0.0,2020,Solar Retained,-145000.0,kWh
Clark University,Doctorate-granting Universities,MA,2020,3250.0,1722045.0,0.0,2020,Solar Verification,3.0,
Cleveland State University,Doctorate-granting Universities,OH,2022,12035.0,5459585.0,0.0,2016,Total Purchased Electricity Consumption,60038877.45,kWh
Cleveland State University,Doctorate-granting Universities,OH,2022,12035.0,5459585.0,0.0,2016,Purchased Thermal Energy,196108.88,MMBtu
Cleveland State University,Doctorate-granting Universities,OH,2022,12035.0,5459585.0,0.0,2016,Voluntary unbundled RECs Purchased,9005830.0,kWh
Cleveland State University,Doctorate-granting Universities,OH,2022,12035.0,5459585.0,0.0,2016,Voluntary unbundled RECs Verification,2.0,
Cleveland State University,Doctorate-granting Universities,OH,2022,12035.0,5459585.0,0.0,2017,Total Purchased Electricity Consumption,61647189.94,kWh
Cleveland State University,Doctorate-granting Universities,OH,2022,12035.0,5459585.0,0.0,2017,Purchased Thermal Energy,210291.59,MMBtu
Cleveland State University,Doctorate-granting Universities,OH,2022,12035.0,5459585.0,0.0,2017,Voluntary unbundled RECs Purchased,18494160.0,kWh
Cleveland State University,Doctorate-granting Universities,OH,2022,12035.0,5459585.0,0.0,2017,Voluntary unbundled RECs Verification,2.0,
Cleveland State University,Doctorate-granting Universities,OH,2022,12035.0,5459585.0,0.0,2018,Total Purchased Electricity Consumption,60489786.94,kWh
Cleveland State University,Doctorate-granting Universities,OH,2022,12035.0,5459585.0,0.0,2018,Purchased Thermal Energy,241331.0,MMBtu
Cleveland State University,Doctorate-granting Universities,OH,2022,12035.0,5459585.0,0.0,2018,Voluntary unbundled RECs Purchased,18383392.0,kWh
Cleveland State University,Doctorate-granting Universities,OH,2022,12035.0,5459585.0,0.0,2018,Voluntary unbundled RECs Verification,2.0,
Cleveland State University,Doctorate-granting Universities,OH,2022,12035.0,5459585.0,0.0,2019,Total Purchased Electricity Consumption,59934562.0,kWh
Cleveland State University,Doctorate-granting Universities,OH,2022,12035.0,5459585.0,0.0,2019,Purchased Thermal Energy,240227.0,MMBtu
Cleveland State University,Doctorate-granting Universities,OH,2022,12035.0,5459585.0,0.0,2019,Voluntary unbundled RECs Purchased,29041548.0,kWh
Cleveland State University,Doctorate-granting Universities,OH,2022,12035.0,5459585.0,0.0,2019,Voluntary unbundled RECs Verification,2.0,
Cleveland State University,Doctorate-granting Universities,OH,2022,12035.0,5459585.0,0.0,2020,Total Purchased Electricity Consumption,54245038.0,kWh
Cleveland State University,Doctorate-granting Universities,OH,2022,12035.0,5459585.0,0.0,2020,Purchased Thermal Energy,206485.0,MMBtu
Cleveland State University,Doctorate-granting Universities,OH,2022,12035.0,5459585.0,0.0,2020,Voluntary unbundled RECs Purchased,31462000.0,kWh
Cleveland State University,Doctorate-granting Universities,OH,2022,12035.0,5459585.0,0.0,2020,Voluntary unbundled RECs Verification,2.0,
Cleveland State University,Doctorate-granting Universities,OH,2022,12035.0,5459585.0,0.0,2021,Total Purchased Electricity Consumption,52759311.0,kWh
Cleveland State University,Doctorate-granting Universities,OH,2022,12035.0,5459585.0,0.0,2021,Purchased Thermal Energy,211351.0,MMBtu
Cleveland State University,Doctorate-granting Universities,OH,2022,12035.0,5459585.0,0.0,2021,Voluntary unbundled RECs Purchased,31794000.0,kWh
Cleveland State University,Doctorate-granting Universities,OH,2022,12035.0,5459585.0,0.0,2021,Voluntary unbundled RECs Verification,2.0,
Cleveland State University,Doctorate-granting Universities,OH,2022,12035.0,5459585.0,0.0,2022,Total Purchased Electricity Consumption,52368787.0,kWh
Cleveland State University,Doctorate-granting Universities,OH,2022,12035.0,5459585.0,0.0,2022,Purchased Thermal Energy,207544.0,MMBtu
Cleveland State University,Doctorate-granting Universities,OH,2022,12035.0,5459585.0,0.0,2022,Voluntary unbundled RECs Purchased,21262000.0,kWh
Cleveland State University,Doctorate-granting Universities,OH,2022,12035.0,5459585.0,0.0,2022,Voluntary unbundled RECs Verification,2.0,
Colby-Sawyer College,Baccalaureate Colleges,NH,2023,828.0,610678.0,0.0,2008,Total Purchased Electricity Consumption,3484209.0,kWh
Colby-Sawyer College,Baccalaureate Colleges,NH,2023,828.0,610678.0,0.0,2016,Total Purchased Electricity Consumption,3241600.0,kWh
Colby-Sawyer College,Baccalaureate Colleges,NH,2023,828.0,610678.0,0.0,2016,Solar Sold,158622.0,kWh
Colby-Sawyer College,Baccalaureate Colleges,NH,2023,828.0,610678.0,0.0,2016,Solar Verification,3.0,
Colby-Sawyer College,Baccalaureate Colleges,NH,2023,828.0,610678.0,0.0,2016,Utility green pricing Purchased,3339444.0,kWh
Colby-Sawyer College,Baccalaureate Colleges,NH,2023,828.0,610678.0,0.0,2017,Total Purchased Electricity Consumption,3375228.0,kWh
Colby-Sawyer College,Baccalaureate Colleges,NH,2023,828.0,610678.0,0.0,2017,Voluntary unbundled RECs Purchased,3157580.0,kWh
Colby-Sawyer College,Baccalaureate Colleges,NH,2023,828.0,610678.0,0.0,2017,Voluntary unbundled RECs Verification,1.0,
Colby-Sawyer College,Baccalaureate Colleges,NH,2023,828.0,610678.0,0.0,2018,Total Purchased Electricity Consumption,3771626.0,kWh
Colby-Sawyer College,Baccalaureate Colleges,NH,2023,828.0,610678.0,0.0,2018,Wind Retained,750.0,kWh
Colby-Sawyer College,Baccalaureate Colleges,NH,2023,828.0,610678.0,0.0,2018,Voluntary unbundled RECs Purchased,3972305.0,kWh
Colby-Sawyer College,Baccalaureate Colleges,NH,2023,828.0,610678.0,0.0,2018,Voluntary unbundled RECs Verification,2.0,
Colby-Sawyer College,Baccalaureate Colleges,NH,2023,828.0,610678.0,0.0,2019,Total Purchased Electricity Consumption,3930734.0,kWh
Colby-Sawyer College,Baccalaureate Colleges,NH,2023,828.0,610678.0,0.0,2019,Wind Retained,750.0,kWh
Colby-Sawyer College,Baccalaureate Colleges,NH,2023,828.0,610678.0,0.0,2019,Voluntary unbundled RECs Purchased,3930734.0,kWh
Colby-Sawyer College,Baccalaureate Colleges,NH,2023,828.0,610678.0,0.0,2019,Voluntary unbundled RECs Verification,2.0,
Colby-Sawyer College,Baccalaureate Colleges,NH,2023,828.0,610678.0,0.0,2020,Total Purchased Electricity Consumption,3355860.0,kWh
Colby-Sawyer College,Baccalaureate Colleges,NH,2023,828.0,610678.0,0.0,2020,Voluntary unbundled RECs Purchased,3355860.0,kWh
Colby-Sawyer College,Baccalaureate Colleges,NH,2023,828.0,610678.0,0.0,2020,Voluntary unbundled RECs Verification,2.0,
Colby-Sawyer College,Baccalaureate Colleges,NH,2023,828.0,610678.0,0.0,2021,Total Purchased Electricity Consumption,3015193.0,kWh
Colby-Sawyer College,Baccalaureate Colleges,NH,2023,828.0,610678.0,0.0,2021,Voluntary unbundled RECs Purchased,3244808.0,kWh
Colby-Sawyer College,Baccalaureate Colleges,NH,2023,828.0,610678.0,0.0,2021,Voluntary unbundled RECs Verification,2.0,
Colby-Sawyer College,Baccalaureate Colleges,NH,2023,828.0,610678.0,0.0,2022,Total Purchased Electricity Consumption,3554192.0,kWh
Colby-Sawyer College,Baccalaureate Colleges,NH,2023,828.0,610678.0,0.0,2022,Power purchase agreement Purchased,875000.0,kWh
Colby-Sawyer College,Baccalaureate Colleges,NH,2023,828.0,610678.0,0.0,2022,Power purchase agreement Verification,2.0,
Colby-Sawyer College,Baccalaureate Colleges,NH,2023,828.0,610678.0,0.0,2023,Total Purchased Electricity Consumption,3571567.0,kWh
Colby-Sawyer College,Baccalaureate Colleges,NH,2023,828.0,610678.0,0.0,2023,Wind Retained,750.0,kWh
Colgate University,Baccalaureate Colleges,NY,2023,3038.0,2523897.0,1.0,2019,Total Purchased Electricity Consumption,29557572.0,kWh
Colgate University,Baccalaureate Colleges,NY,2023,3038.0,2523897.0,1.0,2019,Voluntary unbundled RECs Purchased,31809000.0,kWh
Colgate University,Baccalaureate Colleges,NY,2023,3038.0,2523897.0,1.0,2019,Voluntary unbundled RECs Verification,2.0,
Colgate University,Baccalaureate Colleges,NY,2023,3038.0,2523897.0,1.0,2020,Total Purchased Electricity Consumption,27724752.0,kWh
Colgate University,Baccalaureate Colleges,NY,2023,3038.0,2523897.0,1.0,2021,Total Purchased Electricity Consumption,26521037.0,kWh
Colgate University,Baccalaureate Colleges,NY,2023,3038.0,2523897.0,1.0,2022,Total Purchased Electricity Consumption,28998476.0,kWh
Colgate University,Baccalaureate Colleges,NY,2023,3038.0,2523897.0,1.0,2023,Total Purchased Electricity Consumption,27688819.0,kWh
College of Charleston,Master's Colleges and Universities,SC,2024,10672.0,3687003.0,0.0,2011,Total Purchased Electricity Consumption,60158957.0,kWh
College of Charleston,Master's Colleges and Universities,SC,2024,10672.0,3687003.0,0.0,2013,Total Purchased Electricity Consumption,61786938.0,kWh
College of Charleston,Master's Colleges and Universities,SC,2024,10672.0,3687003.0,0.0,2015,Total Purchased Electricity Consumption,62567318.0,kWh
College of Charleston,Master's Colleges and Universities,SC,2024,10672.0,3687003.0,0.0,2017,Total Purchased Electricity Consumption,61940129.0,kWh
College of Charleston,Master's Colleges and Universities,SC,2024,10672.0,3687003.0,0.0,2018,Total Purchased Electricity Consumption,65521470.0,kWh
College of Charleston,Master's Colleges and Universities,SC,2024,10672.0,3687003.0,0.0,2019,Total Purchased Electricity Consumption,65253168.0,kWh
College of Charleston,Master's Colleges and Universities,SC,2024,10672.0,3687003.0,0.0,2020,Total Purchased Electricity Consumption,60631580.0,kWh
College of Charleston,Master's Colleges and Universities,SC,2024,10672.0,3687003.0,0.0,2021,Total Purchased Electricity Consumption,56572096.0,kWh
College of Charleston,Master's Colleges and Universities,SC,2024,10672.0,3687003.0,0.0,2022,Total Purchased Electricity Consumption,57923882.0,kWh
College of Charleston,Master's Colleges and Universities,SC,2024,10672.0,3687003.0,0.0,2022,Purchased Thermal Energy,356.0,MMBtu
College of Charleston,Master's Colleges and Universities,SC,2024,10672.0,3687003.0,0.0,2023,Total Purchased Electricity Consumption,52316219.0,kWh
College of Charleston,Master's Colleges and Universities,SC,2024,10672.0,3687003.0,0.0,2024,Total Purchased Electricity Consumption,54335154.0,kWh
College of Lake County,Associates Colleges,IL,2023,0.0,0.0,0.0,2009,Total Purchased Electricity Consumption,20229079.0,kWh
College of Lake County,Associates Colleges,IL,2023,0.0,0.0,0.0,2010,Total Purchased Electricity Consumption,19775282.73,kWh
College of Lake County,Associates Colleges,IL,2023,0.0,0.0,0.0,2011,Total Purchased Electricity Consumption,21089991.22,kWh
College of Lake County,Associates Colleges,IL,2023,0.0,0.0,0.0,2012,Total Purchased Electricity Consumption,19042978.46,kWh
College of Lake County,Associates Colleges,IL,2023,0.0,0.0,0.0,2013,Total Purchased Electricity Consumption,19555965.01,kWh
College of Lake County,Associates Colleges,IL,2023,0.0,0.0,0.0,2014,Total Purchased Electricity Consumption,21111544.4,kWh
College of Lake County,Associates Colleges,IL,2023,0.0,0.0,0.0,2015,Total Purchased Electricity Consumption,20634961.4,kWh
College of Lake County,Associates Colleges,IL,2023,0.0,0.0,0.0,2016,Total Purchased Electricity Consumption,18994330.53,kWh
College of Lake County,Associates Colleges,IL,2023,0.0,0.0,0.0,2017,Total Purchased Electricity Consumption,20548998.4,kWh
College of Lake County,Associates Colleges,IL,2023,0.0,0.0,0.0,2018,Total Purchased Electricity Consumption,19415732.2,kWh
College of Lake County,Associates Colleges,IL,2023,0.0,0.0,0.0,2019,Total Purchased Electricity Consumption,13988153.28,kWh
College of Lake County,Associates Colleges,IL,2023,0.0,0.0,0.0,2020,Total Purchased Electricity Consumption,13862318.0,kWh
College of Lake County,Associates Colleges,IL,2023,0.0,0.0,0.0,2021,Total Purchased Electricity Consumption,17416478.28,kWh
College of Lake County,Associates Colleges,IL,2023,0.0,0.0,0.0,2021,Power purchase agreement Purchased,472737.0,kWh
College of Lake County,Associates Colleges,IL,2023,0.0,0.0,0.0,2021,Power purchase agreement Verification,1.0,
College of Lake County,Associates Colleges,IL,2023,0.0,0.0,0.0,2022,Total Purchased Electricity Consumption,17153196.0,kWh
College of Lake County,Associates Colleges,IL,2023,0.0,0.0,0.0,2022,Power purchase agreement Purchased,2094302.0,kWh
College of Lake County,Associates Colleges,IL,2023,0.0,0.0,0.0,2022,Power purchase agreement Verification,1.0,
College of Lake County,Associates Colleges,IL,2023,0.0,0.0,0.0,2023,Total Purchased Electricity Consumption,16437285.4,kWh
College of Lake County,Associates Colleges,IL,2023,0.0,0.0,0.0,2023,Power purchase agreement Purchased,601050601.0,kWh
College of Lake County,Associates Colleges,IL,2023,0.0,0.0,0.0,2023,Power purchase agreement Verification,1.0,
College of Menominee Nation,Tribal Colleges,WI,2022,324.0,129397.0,0.0,2017,Total Purchased Electricity Consumption,1128199.0,kWh
College of Menominee Nation,Tribal Colleges,WI,2022,324.0,129397.0,0.0,2017,Solar Retained,-6800.0,kWh
College of Menominee Nation,Tribal Colleges,WI,2022,324.0,129397.0,0.0,2017,Solar Verification,1.0,
College of Menominee Nation,Tribal Colleges,WI,2022,324.0,129397.0,0.0,2018,Total Purchased Electricity Consumption,1117423.0,kWh
College of Menominee Nation,Tribal Colleges,WI,2022,324.0,129397.0,0.0,2018,Solar Retained,-5680.0,kWh
College of Menominee Nation,Tribal Colleges,WI,2022,324.0,129397.0,0.0,2018,Solar Verification,1.0,
College of Menominee Nation,Tribal Colleges,WI,2022,324.0,129397.0,0.0,2019,Total Purchased Electricity Consumption,1084256.0,kWh
College of Menominee Nation,Tribal Colleges,WI,2022,324.0,129397.0,0.0,2019,Solar Retained,-5440.0,kWh
College of Menominee Nation,Tribal Colleges,WI,2022,324.0,129397.0,0.0,2019,Solar Verification,1.0,
College of Menominee Nation,Tribal Colleges,WI,2022,324.0,129397.0,0.0,2020,Total Purchased Electricity Consumption,1021178.0,kWh
College of Menominee Nation,Tribal Colleges,WI,2022,324.0,129397.0,0.0,2020,Solar Retained,-16850.0,kWh
College of Menominee Nation,Tribal Colleges,WI,2022,324.0,129397.0,0.0,2020,Solar Verification,1.0,
College of Menominee Nation,Tribal Colleges,WI,2022,324.0,129397.0,0.0,2021,Total Purchased Electricity Consumption,978863.0,kWh
College of Menominee Nation,Tribal Colleges,WI,2022,324.0,129397.0,0.0,2021,Solar Retained,-17340.0,kWh
College of Menominee Nation,Tribal Colleges,WI,2022,324.0,129397.0,0.0,2021,Solar Verification,1.0,
College of Menominee Nation,Tribal Colleges,WI,2022,324.0,129397.0,0.0,2022,Total Purchased Electricity Consumption,998246.0,kWh
College of Menominee Nation,Tribal Colleges,WI,2022,324.0,129397.0,0.0,2022,Solar Retained,-16810.0,kWh
College of Menominee Nation,Tribal Colleges,WI,2022,324.0,129397.0,0.0,2022,Solar Verification,1.0,
College of Saint Benedict,Baccalaureate Colleges,MN,2018,1876.0,1319613.0,0.0,2014,Total Purchased Electricity Consumption,12649869.4,kWh
College of Saint Benedict,Baccalaureate Colleges,MN,2018,1876.0,1319613.0,0.0,2015,Total Purchased Electricity Consumption,9057769.0,kWh
College of Saint Benedict,Baccalaureate Colleges,MN,2018,1876.0,1319613.0,0.0,2016,Total Purchased Electricity Consumption,8825708.0,kWh
College of Saint Benedict,Baccalaureate Colleges,MN,2018,1876.0,1319613.0,0.0,2017,Total Purchased Electricity Consumption,8158534.0,kWh
College of Saint Benedict,Baccalaureate Colleges,MN,2018,1876.0,1319613.0,0.0,2018,Total Purchased Electricity Consumption,7080874.2,kWh
College of the Atlantic,Baccalaureate Colleges,ME,2021,327.0,152347.0,0.0,2005,Total Purchased Electricity Consumption,931055.0,kWh
College of the Atlantic,Baccalaureate Colleges,ME,2021,327.0,152347.0,0.0,2006,Total Purchased Electricity Consumption,888188.0,kWh
College of the Atlantic,Baccalaureate Colleges,ME,2021,327.0,152347.0,0.0,2007,Total Purchased Electricity Consumption,855474.0,kWh
College of the Atlantic,Baccalaureate Colleges,ME,2021,327.0,152347.0,0.0,2008,Total Purchased Electricity Consumption,864506.0,kWh
College of the Atlantic,Baccalaureate Colleges,ME,2021,327.0,152347.0,0.0,2009,Total Purchased Electricity Consumption,880117.0,kWh
